CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
2506202,Frei Martinho,25,PB,465.76543209876536,490.61609195402303,495.8873563218392,504.47407407407417,519.3103448275862
2506251,Gado Bravo,25,PB,440.0537414965984,476.4156862745098,486.43267973856206,480.2136054421768,564.4444444444445
2506301,Guarabira,25,PB,464.7681102362208,493.1393882352952,506.45308235294175,506.3348425196842,587.8305882352942
2506400,Gurinhém,25,PB,444.436051502146,471.3270833333332,485.0245833333336,465.4081545064381,517.75
2506509,Gurjão,25,PB,433.86373626373626,454.2061855670104,471.42164948453615,451.6428571428572,521.4432989690722
2506608,Ibiara,25,PB,445.0266666666668,470.254918032787,482.5573770491805,502.6408333333333,519.344262295082
2506707,Imaculada,25,PB,449.3141935483872,479.63333333333367,501.8704402515722,485.8509677419357,529.0566037735849
2506806,Ingá,25,PB,457.809971509971,482.6299999999999,502.53166666666647,505.5301994301991,576.3888888888889
2506905,Itabaiana,25,PB,461.2136116152451,494.50569395017794,505.5078291814948,504.40036297640745,579.0035587188612
2507002,Itaporanga,25,PB,464.83672496025446,492.4895136778116,500.7536474164135,509.6418124006365,577.2644376899696
2507101,Itapororoca,25,PB,449.59373433583966,478.2546341463411,493.959756097561,490.6090225563911,530.0487804878048
2507200,Itatuba,25,PB,448.8295081967213,467.23544973545006,480.0455026455024,474.6142076502733,525.8201058201058
2507309,Jacaraú,25,PB,445.7271573604059,474.6177499999999,497.6422500000005,491.53730964467,554.9
2507408,Jericó,25,PB,456.65642458100575,490.8911458333332,507.4515625,498.9212290502791,549.4791666666666
2507507,João Pessoa,25,PB,487.2531149021908,515.6275123119925,527.2976474111579,534.6499252979418,599.5574337814455
2507606,Juarez Távora,25,PB,449.8951871657754,480.3374358974357,492.16666666666674,492.068449197861,537.025641025641
2507705,Juazeirinho,25,PB,455.467380952381,485.5819025522043,503.6139211136893,486.3561904761907,563.4802784222737
2507804,Junco do Seridó,25,PB,449.1038888888889,475.3537634408599,494.29946236559147,497.3383333333335,548.6021505376344
2507903,Juripiranga,25,PB,455.1801932367149,478.7439814814815,503.723611111111,504.2811594202897,566.6666666666666
2508000,Juru,25,PB,455.43526011560687,484.1279569892474,497.78870967741966,521.3196531791907,529.0322580645161
2508109,Lagoa,25,PB,459.23469387755097,487.157,499.7470000000002,494.28469387755086,562.4
2508208,Lagoa de Dentro,25,PB,445.21646341463406,476.6725146198832,495.8976608187135,468.6103658536583,541.0526315789474
2508307,Lagoa Seca,25,PB,469.6958208955224,499.9795128939835,511.1408309455588,510.14641791044727,586.21776504298
2508406,Lastro,25,PB,436.6614906832297,456.8594117647057,471.028235294118,464.22173913043474,509.7647058823529
2508505,Livramento,25,PB,441.4263157894739,473.8573863636362,492.5778409090908,474.83684210526286,531.25
2508554,Logradouro,25,PB,434.2816326530612,476.91717171717175,495.1666666666665,476.8316326530612,571.7171717171717
2508604,Lucena,25,PB,455.5215384615385,474.928731343283,489.0022388059703,483.5446153846152,523.0597014925373
2508703,Mãe d'Água,25,PB,453.6136363636363,482.2661764705885,496.14558823529416,505.8909090909093,561.7647058823529
2508802,Malta,25,PB,461.17142857142863,500.38024691358055,513.3092592592593,521.1422077922076,551.358024691358
2508901,Mamanguape,25,PB,448.1635742187504,473.8179342723016,493.016431924882,482.2244140624997,527.755868544601
2509008,Manaíra,25,PB,457.7502538071066,471.692233009709,492.302912621359,491.3096446700509,530.2912621359224
2509057,Marcação,25,PB,431.3972093023253,455.3253333333332,466.6591111111112,458.7046511627906,479.73333333333335
2509107,Mari,25,PB,445.73300970873777,476.2322992700729,496.104197080292,489.34854368932,545.7299270072992
2509156,Marizópolis,25,PB,451.5064039408869,474.0115942028984,488.51690821256045,490.4921182266011,546.4734299516908
2509206,Massaranduba,25,PB,452.38480565371015,489.0020338983049,497.4522033898308,487.7943462897526,570.3728813559322
2509305,Mataraca,25,PB,442.3008620689656,472.01300813008106,492.8910569105693,479.401724137931,540.650406504065
2509339,Matinhas,25,PB,432.8074074074074,463.78750000000014,475.543181818182,452.9629629629631,533.8636363636364
2509370,Mato Grosso,25,PB,434.446551724138,469.8633333333334,489.47666666666674,469.8706896551725,550.3333333333334
2509396,Maturéia,25,PB,461.07586206896553,492.7788079470199,509.2490066225165,502.4751724137933,550.4635761589404
2509404,Mogeiro,25,PB,452.1219626168226,477.90691244239633,497.4718894009218,482.9869158878508,591.7972350230415
2509503,Montadas,25,PB,452.2566666666668,488.8544303797468,495.7132911392404,493.8386666666669,566.9620253164557
2509602,Monte Horebe,25,PB,449.9799999999999,473.8133333333336,493.5866666666665,497.0941176470589,536.8888888888889
2509701,Monteiro,25,PB,458.08972772277247,483.95311398354886,498.9126909518209,495.2709158415841,533.0434782608696
2509800,Mulungu,25,PB,438.2475770925111,463.01924686192433,481.3589958158993,462.99295154185074,496.3179916317992
2509909,Natuba,25,PB,438.9582524271845,466.7037735849055,492.04150943396246,493.6980582524272,601.5094339622641
2510006,Nazarezinho,25,PB,452.8288461538461,485.96562500000016,495.5168750000001,500.20961538461535,582.375
2510105,Nova Floresta,25,PB,460.6904153354633,480.7987692307693,501.57446153846166,496.3814696485618,560.9230769230769
2510204,Nova Olinda,25,PB,436.3793333333335,466.6457516339871,482.3065359477126,487.960666666667,551.8954248366013
2510303,Nova Palmeira,25,PB,465.60671641791055,491.447857142857,505.9850000000002,513.3044776119403,616.8571428571429
2510402,Olho d'Água,25,PB,439.5168750000001,458.24451219512207,479.5341463414632,482.3068750000001,532.0731707317074
2510501,Olivedos,25,PB,458.58000000000015,489.8508196721309,500.3475409836065,503.1730434782607,575.5737704918033
2510600,Ouro Velho,25,PB,458.58048780487815,477.2523809523809,492.6452380952381,485.2756097560977,526.6666666666666
2510659,Parari,25,PB,430.966037735849,485.7830188679246,485.1094339622642,472.6301886792454,605.2830188679245
2510709,Passagem,25,PB,448.5583333333334,483.7716666666666,486.015,482.19833333333344,521.0
2510808,Patos,25,PB,478.9579513120455,503.4564663023682,518.4412871888273,528.3647170407838,580.1214329083182
2510907,Paulista,25,PB,461.5381165919279,487.1073275862071,499.62500000000017,515.0461883408074,626.4655172413793
2511004,Pedra Branca,25,PB,439.8771739130433,467.8421052631577,482.6494736842103,474.2402173913041,543.578947368421
2511103,Pedra Lavrada,25,PB,450.6360189573458,476.5898148148146,493.04166666666674,494.5611374407583,559.6296296296297
2511202,Pedras de Fogo,25,PB,450.37412587412587,476.94933110367896,498.0145484949828,490.8882867132869,546.7892976588629
2511301,Piancó,25,PB,461.092650918635,491.6517241379315,500.29088669950767,500.5931758530181,599.5073891625616
2511400,Picuí,25,PB,461.03225806451593,487.58263565891446,502.6404651162792,494.6367741935484,535.8139534883721
2511509,Pilar,25,PB,450.92851985559565,475.57587412587407,492.5314685314688,479.4801444043324,557.2727272727273
2511608,Pilões,25,PB,437.4586021505377,461.1465968586385,484.5853403141359,485.3602150537633,551.0994764397906
2511707,Pilõezinhos,25,PB,439.7857142857142,466.0254901960784,485.7343137254904,455.8479591836735,540.3921568627451
2511806,Pirpirituba,25,PB,456.2447004608294,491.1937219730941,503.8304932735424,494.9963133640555,549.506726457399
2511905,Pitimbu,25,PB,429.3670454545454,455.65108695652185,479.26032608695647,466.8880681818182,500.4347826086956
2512002,Pocinhos,25,PB,471.25225000000006,499.2407582938391,514.1964454976305,513.1572499999999,593.127962085308
2512036,Poço Dantas,25,PB,442.8333333333333,470.2180952380955,486.6676190476188,485.8078431372549,558.0952380952381
2512077,Poço de José de Moura,25,PB,446.8791907514454,478.3366666666668,493.9494444444447,480.93468208092486,534.6666666666666
2512101,Pombal,25,PB,465.2655021834064,499.6730639730639,509.4554713804716,513.4690829694321,607.3400673400673
2512200,Prata,25,PB,457.5257142857144,495.1740740740738,506.6009259259258,492.0009523809523,539.2592592592592
2512309,Princesa Isabel,25,PB,466.0065727699536,487.91800302571886,509.3538577912251,521.0502347417848,578.4266263237519
2512408,Puxinanã,25,PB,460.9507936507935,481.0148036253778,499.6516616314199,493.8158730158728,562.1752265861027
2512507,Queimadas,25,PB,458.10393765381446,486.37627388534935,504.3518312101913,496.4673502871211,565.4617834394904
2512606,Quixabá,25,PB,473.552,487.57142857142856,499.60357142857134,493.224,523.5714285714286
2512705,Remígio,25,PB,456.5759349593488,486.8067503924643,503.00910518053416,489.3242276422768,562.5431711145997
2512721,Pedro Régis,25,PB,442.7660869565215,463.5596638655462,483.9109243697479,463.7373913043478,521.8487394957983
2512747,Riachão,25,PB,438.9406250000001,469.41363636363633,478.78030303030295,452.759375,536.060606060606
2512754,Riachão do Bacamarte,25,PB,434.83722627737234,464.0721428571428,478.0864285714285,477.1474452554746,537.4285714285714
2512762,Riachão do Poço,25,PB,445.4551401869159,468.1486486486488,487.54234234234247,462.22710280373855,547.927927927928
2512788,Riacho de Santo Antônio,25,PB,465.0434782608696,479.3469387755102,497.1734693877551,494.2326086956523,566.530612244898
2512804,Riacho dos Cavalos,25,PB,464.1204419889504,477.0709844559588,494.182901554404,504.57679558011023,553.0569948186528
2512903,Rio Tinto,25,PB,451.2977642276424,474.8854043392504,493.0804733727812,477.7292682926832,523.8658777120315
2513000,Salgadinho,25,PB,452.57681159420287,479.5971830985916,486.3225352112676,468.1188405797101,566.4788732394367
2513109,Salgado de São Félix,25,PB,444.8697183098592,474.617808219178,487.5472602739724,478.4063380281692,539.8630136986301
2513158,Santa Cecília,25,PB,446.20928571428567,479.0947368421053,500.8592105263157,500.62642857142856,518.8157894736842
2513208,Santa Cruz,25,PB,450.82241379310375,469.5355932203391,491.7988700564972,495.148275862069,550.9604519774011
2513307,Santa Helena,25,PB,456.1363636363637,493.8057591623037,505.4225130890053,486.8513368983959,565.7591623036649
2513356,Santa Inês,25,PB,445.0921052631579,479.5315789473684,479.7947368421053,481.4868421052632,526.3157894736842
2513406,Santa Luzia,25,PB,457.7421739130434,486.38458333333375,501.7208333333337,506.1895652173913,518.0833333333334
2513505,Santana de Mangueira,25,PB,447.8063492063493,482.9303030303028,497.3848484848484,502.252380952381,563.939393939394
2513604,Santana dos Garrotes,25,PB,464.5272727272725,483.1169491525421,489.0516949152545,514.2863636363636,570.6779661016949
2513653,Joca Claudino,25,PB,422.8981132075471,452.8912280701755,464.0175438596492,461.74339622641503,535.438596491228
2513703,Santa Rita,25,PB,454.8102359472585,482.8647882627541,502.78589529843225,487.5868494101316,539.2264088029343
2513802,Santa Teresinha,25,PB,456.43238636363657,485.48918918918935,494.1610810810812,492.15,529.8378378378378
2513851,Santo André,25,PB,446.4333333333333,468.4011764705882,487.7552941176471,468.2802469135803,515.5294117647059
2513901,São Bento,25,PB,453.5953145916999,485.3787839586027,500.3323415265204,513.8506024096382,562.2250970245796
2513927,São Bentinho,25,PB,440.5893203883495,462.7895238095238,483.4942857142858,488.9854368932038,543.8095238095239
2513943,São Domingos do Cariri,25,PB,460.2880597014926,498.7305555555556,518.1041666666667,505.7985074626865,540.8333333333334
2513968,São Domingos,25,PB,438.372602739726,465.4355263157893,491.6539473684211,464.290410958904,519.7368421052631
2513984,São Francisco,25,PB,449.0010638297872,487.32448979591845,489.9316326530612,487.4446808510639,568.9795918367347
2514008,São João do Cariri,25,PB,451.7377358490567,469.1682352941178,484.0552941176473,486.0088050314461,520.8235294117648
2514107,São João do Tigre,25,PB,428.4107142857142,468.68103448275855,470.1620689655173,456.8767857142857,508.9655172413793
2514206,São José da Lagoa Tapada,25,PB,444.7296969696971,459.1502923976608,483.64561403508776,477.94484848484825,528.5380116959064
2514305,São José de Caiana,25,PB,429.22233009708737,446.446017699115,457.8097345132745,472.3233009708737,514.3362831858407
2514404,São José de Espinharas,25,PB,450.6722222222222,468.4991304347826,487.5539130434782,485.5898148148149,488.5217391304348
2514453,São José dos Ramos,25,PB,454.6853211009174,469.5973684210524,485.7298245614039,472.57798165137626,547.3684210526316
2514503,São José de Piranhas,25,PB,459.1854684512428,489.3233885819524,505.38618784530377,509.8864244741876,563.6832412523021
2514552,São José de Princesa,25,PB,434.7789473684209,470.8246753246752,485.2623376623377,488.0013157894736,534.025974025974
2514602,São José do Bonfim,25,PB,450.24358974359,453.6555555555556,475.33580246913584,464.6653846153845,470.3703703703704
2514651,São José do Brejo do Cruz,25,PB,433.4962264150941,454.1357142857144,479.1071428571428,462.4679245283019,539.6428571428571
2514701,São José do Sabugi,25,PB,445.8412500000002,460.4337349397592,483.9728915662648,493.516875,521.566265060241
2514800,São José dos Cordeiros,25,PB,437.2074626865672,442.8973684210526,480.8763157894738,460.19999999999993,524.7368421052631
2514909,São Mamede,25,PB,470.6174193548387,497.6867088607594,516.4689873417722,510.1741935483868,578.1012658227849
2515005,São Miguel de Taipu,25,PB,437.1216,453.3560606060604,482.85378787878807,467.5728,527.5757575757576
2515104,São Sebastião de Lagoa de Roça,25,PB,469.0804216867471,492.3837278106509,512.149112426035,502.27951807228914,593.491124260355
2515203,São Sebastião do Umbuzeiro,25,PB,444.82815533980585,472.47657657657646,484.3468468468466,483.02427184466006,438.55855855855856
2515302,Sapé,25,PB,451.40303300624464,485.57776824034414,500.61922746781136,487.7768064228368,557.4248927038626
2515401,São Vicente do Seridó,25,PB,447.932165605096,470.5089783281734,486.0417956656351,478.6385350318473,516.594427244582
2515500,Serra Branca,25,PB,454.7121372031664,479.4910485933507,491.47953964194375,490.890501319261,539.2327365728901
2515609,Serra da Raiz,25,PB,447.1424999999998,477.7888888888888,493.5444444444444,481.1450000000001,553.5802469135803
2515708,Serra Grande,25,PB,449.2961538461536,472.7287500000001,489.50750000000016,492.1461538461539,543.0
2515807,Serra Redonda,25,PB,449.3194690265485,484.1613445378151,494.6445378151259,492.46637168141615,564.0336134453781
2515906,Serraria,25,PB,441.5907692307691,478.4740458015266,486.671755725191,474.0023076923079,543.5114503816794
2515930,Sertãozinho,25,PB,453.3491017964072,469.192,488.1291428571427,477.71137724550937,515.4285714285714
2515971,Sobrado,25,PB,449.5275862068965,480.766,496.3259999999999,488.8041379310345,566.8
2516003,Solânea,25,PB,462.2311965811966,486.3421768707487,501.9259863945575,498.6531339031336,579.4013605442177
2516102,Soledade,25,PB,461.6951388888892,484.87488888888896,498.7873333333335,501.7331018518521,565.9111111111112
2516151,Sossêgo,25,PB,454.32615384615394,474.783088235294,487.3816176470589,479.93461538461537,516.7647058823529
2516201,Sousa,25,PB,468.3196205086799,492.9566744730686,508.3359875097601,515.0926120306827,594.3403590944574
2516300,Sumé,25,PB,459.2856060606062,489.64458483754464,505.636462093863,499.1085227272727,546.5703971119134
2516409,Tacima,25,PB,437.4469273743016,465.7907103825136,481.9644808743167,476.312290502793,520.983606557377
2516508,Taperoá,25,PB,451.8906896551724,495.3646464646466,503.38686868686847,496.0344827586211,569.5622895622896
2516607,Tavares,25,PB,465.5014705882351,498.1797202797202,511.8206293706293,525.2959558823527,571.048951048951
2516706,Teixeira,25,PB,456.7794303797469,485.1096385542169,501.972289156626,504.203164556962,554.0963855421687
2516755,Tenório,25,PB,450.6140625,483.09230769230766,497.4676923076923,487.025,556.9230769230769
2516805,Triunfo,25,PB,448.3767241379309,486.29958506224045,501.20290456431553,490.9935344827588,560.9958506224067
2516904,Uiraúna,25,PB,452.1954459203034,478.1445848375452,496.5992779783393,489.3146110056922,537.3646209386281
2517001,Umbuzeiro,25,PB,457.632183908046,489.21491712707166,495.95138121546944,496.6005747126434,574.4751381215469
2517100,Várzea,25,PB,480.49219858156033,499.1587837837838,509.88243243243227,511.5936170212767,551.081081081081
